X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER
2069179.80136056,737714.263280541,1447128,9735E2FB-5056-A20B-FA3D071AD933DCB4,Jersey Mike's subs,701 Cary Towne Blvd,CARY,NC,27511,35.77674815,-78.76677132,19194618100
2055863.81355689,748482.525536627,1447129,CEA1F649-DD33-71D7-927E8705F0136A99,MI CANCUN 2,9605 CHAPEL HILL RD ,MORRISVILLE ,NC,27560,35.80640931,-78.81159503,19194819002
2094907.81880206,767133.212316543,1447130,EB0826F7-B4EC-54EF-74762AFD69772267,MOD Pizza - Millbrook Rd,2071  W Millbrook Rd,RALEIGH,NC,27612,35.85737248,-78.67971393,19199873668
2104705.44553223,740325.167179465,1447131,5869C4D7-2D82-48B4-A40A-70FC86802E66,BigFoot Taphouse,222 GLENWOOD AVE,RALEIGH,NC,27603,35.78363286,-78.6469718,19196151774
2104965.01391073,740498.805611715,1447132,6B83688C-2BE6-4FE3-BD75-E8F9BC7D86A6,Five Star Restaurant,301 N WEST ST,RALEIGH,NC,27603,35.78410736,-78.64609455,19198333311
2140740.47090298,801719.492553294,1447133,AEE5D4B2-A280-422E-AC0C-3EC85FA23F59,Dunkin #358977,2880 ROGERS RD,WAKE FOREST,NC,27587-3894,35.95188185,-78.52448504,
2151842.56812131,744948.213707626,1447134,71E38A86-20E5-46E3-A13E-34CAADB56CD1,Grand Street Pizza,901 N SMITHFIELD RD ,KNIGHTDALE,NC,27545,35.79576936,-78.48796476,19192173410
2062720.38514556,716348.91099821,1447135,63994A49-4B23-4236-B445-03DD302BC56D,Burrito Shak,2982 KILDAIRE FARM RD,CARY,NC,27518,35.71809037,-78.78870146,19192676772
2138197.0603074,800302.03738296,1447136,B52C6308-78CE-47F7-8C4F-05E94B6E85AC,Curry House,2101 S MAIN ST,WAKE FOREST,NC,27587,35.94802112,-78.53310077,19199857244
2044559.80827782,755826.355337128,1447137,D901E036-1CB6-4754-8D42-2A084CAD5E70,Gulli Boys,1125 HATCHES POND LN,CARY,NC,27519,35.82663773,-78.84968108,19193341068
2101647.17605823,784201.731985211,1447138,DCF22534-B66F-4FA6-BA0B-E4A1AB1F6D53,Bali Hai,9650 STRICKLAND RD,RALEIGH,NC,27615,35.90420107,-78.65677159,19842424314
2053962.7917684,748956.638761625,1447139,DD8EB87B-5056-A20F-9E27773F9EC55564,WHICH WICH OF PARK WEST,3301 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.80772157,-78.81800343,19193808424
2064227.8361989,746414.442730546,1447140,C4553E9B-5056-A20B-FA4FB9041A1AB192,KOI RAMEN,919 N HARRISON AVE ,CARY,NC,27513,35.80068085,-78.78340203,19193778088
2118373.69378623,759528.5729983,1447141,2811715F-5056-A20F-9EB68E0177AA97AC,Carnitas La Barca,2259 New Hope Church RD ,RALEIGH,NC,27604,35.83624718,-78.60062749,19196361182
2091018.06313014,752341.510272712,1447142,9EB5799B-5056-A20B-FA184ACDE6225AFF,Chick-Fil-A #03376,3770 LAKE BOONE TRL ,RALEIGH,NC,27607,35.81676997,-78.692995,19194202471
2064646.88686998,736467.268727303,1447143,677F646A-A911-8B2C-D0CE870B433C1A39,"Istanbul Restaurant &amp; Cafe",914 Kildaire Farm RD ,CARY,NC,27511-3923,35.77335058,-78.7820625,19196519608
2038254.92653064,740889.111261547,1447144,EEDD6E0C-5056-A20B-FAF767348EDDA88F,DUNKIN BASKIN ROBBINS HWY 55 CARY,2740 NC HWY 55 ,CARY,NC,27519,35.78562539,-78.87101554,19193034334
2070309.19116214,744247.828297377,1447145,624E1A49-5056-A20F-9EA9B2081BE6ECFD,Refuel 103,1205 NE Maynard RD ,CARY,NC,27513-4175,35.79469038,-78.76291117,19194660308
2075719.28336032,730419.661728054,1447146,96B1E699-5056-A20B-FABE4E907252E88B,Jersey Mike's Subs,280  Meeting ST ,CARY,NC,27518,35.75666346,-78.74478781,19192330036
2104597.31418681,740432.567227125,1447147,20C92572-EE38-69EF-5D9980D4DD49FF33,Wonderland Tapas and Cocktails,222-103 Glenwood AVE ,RALEIGH,NC,27603,35.78392897,-78.64733509,19196152621
2112407.20178223,754071.373610884,1447148,9092BF51-8E15-4BF1-BEF7-196A8CCBFA63,"Wegmans #108 Pizza &amp; Subs ",1200 Wake Towne DR ,RALEIGH,NC,27609,35.82131925,-78.62082753,19849605600
2107318.11451948,736166.126613051,1447149,CAF9E8ED-5056-A20F-9EFD495F2E04614F,McDonalds #5028,105 E South ST ,RALEIGH,NC,27601,35.77218095,-78.63821402,19198337800
2105337.88554031,747739.176301554,1447150,F18D8483-5056-A20B-FA06B1DC406D8493,Bloomsbury Bistro,509 W WHITAKER MILL RD ,RALEIGH,NC,27608-2400,35.80399495,-78.64475001,19198342011
2037601.3264599,726841.789946795,1447151,5855D246-2B60-4DCE-9B13-6CB7FB97FBDC,Domino's #8925,1284 W WILLIAMS ST,APEX,NC,27502-3953,35.74703535,-78.87327975,19193030800
2045499.00653064,753816.65791297,1447152,68C7BEDB-5056-A20F-9E56CECA7F786614,"ADDA Bistro &amp; Dining",6105 Grace Park DR ,MORRISVILLE,NC,27560,35.82111262,-78.84652326,19192346281
2048457.05113947,695054.500175044,1447153,CC644C79-5056-A20F-9E495D28204A83C2,Chen's Garden,523 N Main ST ,HOLLY SPRINGS,NC,27540,35.65966057,-78.83687096,19195577363
2064159.68476039,785060.521934301,1447154,3729A4B1-9430-E968-BF639C2F9B40461A,Aladdin's Eatery,8201 Brier Creek  PKY ,RALEIGH,NC,27617,35.90685073,-78.78334742,19198065700
2109547.6943779,749027.211127043,1447155,80BB59B5-0EDE-3031-D3B84D1565287CBD,TASTE,1912 BERNARD ST ,RALEIGH,NC,27608,35.8074913,-78.63053647,19193220518
2166976.6307009,739441.376624212,1447156,65B55ECA-EF29-D0D0-4EE4E9EAD4BBFC71,Refuel #121 Wendell,2301  Wendell Falls PKY ,WENDELL,NC,27591,35.78041556,-78.43703685,19193658470
2050483.12812406,728131.884807542,1447157,1D13B4B6-9A88-499E-95A9-D610D67FC3A6,The Reserve at Mills Farm,1000 MILLS CHASE LOOP,APEX,NC,27523,35.75052675,-78.8298594,19192085183
2050364.92658882,726758.615572467,1447158,FFF56EEF-5056-A20B-FAA5C4353A7A2AF9,Alpaca Peruvian Charcoal Chicken,1107 Pine Plaza Dr,APEX,NC,27523,35.74675449,-78.83026568,
2042054.72011214,759094.585021138,1447159,3CB4B8E2-D990-6ADA-51C7B81E70EABCB3,CHUTNEYS,4121 Davis DR ,MORRISVILLE,NC,27560,35.8356265,-78.85811603,19193771029
2029924.48715481,709265.814600125,1447160,8B2FB23A-7C27-4022-9447-6E95534AF353,Vicious Fishes Apex,02237 OLD US HWY 1,APEX,NC,27502,35.69877219,-78.89921159,19192599261
2037601.3264599,726841.789946795,1447161,14BDB6A1-61EE-4257-A57A-5EDD3C5CF629,Starbucks #55618,1268 W WILLIAMS ST,APEX,NC,27502,35.74703535,-78.87327975,19195454787
2044709.69511715,696142.132842302,1447162,1785AE38-CB9A-6065-8CF99573895933C1,Marco's Pizza #8285,133 Grand Hill PL ,HOLLY SPRINGS,NC,27540,35.66266499,-78.84948074,19193461227
2029154.53298606,754561.673483297,1447163,857B5B27-78A1-4527-B804-E6B6831B5C9F,Spices Hut,10210 GREEN LEVEL CHURCH RD,CARY,NC,27519,35.82321633,-78.90165372,19193772226
2129725.10874739,797539.368367627,1447164,8CD78C30-5056-A20F-9E2DA29F24E88710,"Town Hall Burgers &amp; Beer Raleigh",13100 Falls of Neuse RD ,RALEIGH,NC,27614,35.94053786,-78.56176411,
2122516.37021215,791997.980828375,1447165,1A98EB04-1A19-46C3-963C-B59A56686E84,Dunkin #358642,1500 DUNN RD,RALEIGH,NC,27614,35.92539994,-78.58619433,
2051288.92277232,742810.826578215,1447166,250A5712-5056-A20B-FAEF7D178817873B,CATALAN TAPAS BAR,4214 NW CARY PKY ,CARY,NC,27513,35.79085045,-78.82705749,19844650607
2069000.89030106,785738.787638128,1447167,2698135D-5056-A20F-9E89FD6D671546B1,BULLSEYE GRILL,6501 MOUNT HERMAN RD ,RALEIGH,NC,27617,35.90868392,-78.76699446,19198022040
2037601.3264599,726841.789946795,1447168,9DAD95CE-0A8C-43E5-8962-32D6F29EDF26,First Watch 619 Apex,1280 W WILLIAMS ST,APEX,NC,27502,35.74703535,-78.87327975,19193806653
2104802.55721465,736601.370165125,1447169,2CA03B8C-0A74-413A-BC17-72BB0B320F9C,Sam Jones BBQ,502 W LENOIR ST,RALEIGH,NC,27601,35.77340158,-78.64668906,
2090413.96230423,734482.817971796,1447170,2ECCB41A-E869-478B-9CF2-1264CB9BC745,Wing Stop #1863,3209 AVENT FERRY RD,RALEIGH,NC,27606,35.76771232,-78.69521757,19199774010
2119111.59126057,752377.724767208,1447171,3A3E9332-C1AE-4600-8E5D-B9BEBC44F98C,Waffle House #725,2624 WESTINGHOUSE BLVD,RALEIGH,NC,27604,35.81659394,-78.59823562,19198335954
2065091.99490364,741689.199556381,1447172,3B311B92-6B38-44D7-986E-E45E6C7C21CE,Di Fara,111 E CHATHAM ST,CARY,NC,27511,35.78769406,-78.78052303,19196785300
2063652.13361014,785193.170947209,1447173,A88191FE-BBBF-3645-5587D665B9AE5615,Bar Louie,8401 BRIER CREEK PKY ,RALEIGH,NC,27617,35.90721817,-78.78506033,18645356500
2183748.75234032,745100.380069971,1447174,A8846018-B785-4CF2-845B-B345B03A8308,The Iron Lantern,2829 WENDELL BLVD,WENDELL,NC,27591-6904,35.79568777,-78.38037181,
2127653.79727323,769903.563731208,1447175,B2308AC6-D389-4B30-A65B-4F1FB3EF93D9,Urban Cafe,7810 POYNER POND CIR,RALEIGH,NC,27616,35.86464286,-78.56916648,19198745017
2099883.56180331,733328.47251147,1447176,456DB253-96D7-B930-B3A52A7744531E28,Carolina Crispy Fry,1209 Farmers Market DR ,RALEIGH,NC,27603,35.76445694,-78.6633093,13144581068
2037728.62016857,740774.876253799,1447177,4727A02B-8B5B-44A2-9E59-725DF3DDD9DB,"Masa Sushi &amp; Ramen",2757 NC 55 HWY,CARY,NC,27519,35.78531342,-78.87279058,
2060407.02691139,712348.743801713,1447178,B3FB3AAB-5056-A20B-FA2F8CAA39DC350B,Jersey Mike's Subs #3099,3490 Kildaire Farm RD ,CARY,NC,27518,35.70711378,-78.79652253,19193637827
2102469.02382398,719275.082639292,1447179,B8166395-0854-070B-ED21B90A874D9B31,Subway,1478 Garner Station  Blvd,RALEIGH,NC,27603,35.72582345,-78.65475896,19197722000
2061067.4153544,696788.418951303,1447180,BEF934A7-F1E8-4AEF-879B-F07FC75337C2,Aye Toro,303 MATTHEWS DR,HOLLY SPRINGS,NC,27540,35.66435998,-78.79440661,
2137907.00740981,800897.465654045,1447181,C212E42A-018D-24C5-6FEBE97E39D91E18,Pat Murnane's Irish Pub,2108 S MAIN ST ,WAKE FOREST,NC,27587,35.94966057,-78.53407126,19195625570
2093435.69937098,743782.852849379,1447182,C784F6B2-5056-A20F-9EB8509FC680FBBB,Crafty Crab,3625 Hillsborough  ST ,RALEIGH,NC,27607,35.79323627,-78.68493196,19198905336
2122516.37021215,791997.980828375,1447183,CABAE0E1-7B76-4A65-AB50-E8E466B8860A,Triangle Wine Bedford,1540 DUNN RD,RALEIGH,NC,27614-9308,35.92539994,-78.58619433,19193224270
2087965.69718765,767620.170988292,1447184,CCF32CC1-57DF-430B-9402-8BCB479F91D4,Arepa Culture,6274 GLENWOOD AVE,RALEIGH,NC,27612,35.85876954,-78.70313649,19199774069
2116942.77243549,752517.120157719,1447185,4C416FC2-CCFC-D5E2-CD00D94E1320CF48,Joe Van Gogh Cedar West,3109 Poplarwood CT ,RALEIGH,NC,27604,35.81700078,-78.60554911,17038012266
2114080.64889465,759499.500877962,1447186,4D2E53CB-5056-A20B-FA68ED7FDA99776C,Brooklyn Original Slices,4005 WAKE FOREST RD ,RALEIGH,NC,27609-6842,35.8362139,-78.61511172,19197902444
2105156.23531306,747522.13014771,1447187,03F6DFA9-5056-A20B-FAC8071FACF91E83,LoneRider at Five Points,1626 Glenwood Ave ,RALEIGH,NC,27608,35.80340045,-78.64536523,19193222434
2124779.47821873,763000.88298279,1447188,D666404A-CFDA-4F5E-9D71-4C15C2E79E21,Wingz Mini City,4506 CAPITAL BLVD,RALEIGH,NC,27604,35.84571366,-78.57896604,19199008558
2026995.83651607,757303.423577219,1447189,D79B3478-5056-A20B-FAC627A6EC3CC2EE,"SWEETWATERS COFFEE &amp; TEA",726 SLASH PINE DR ,CARY,NC,27519,35.83075427,-78.90892711,19193272505
2095320.3153524,778236.470621794,1447190,E010CE7D-EFC6-4B73-A0C1-8C7A0CA637BF,Thaiphoon Bistro,7496 CREEDMOOR RD,RALEIGH,NC,27613,35.88787167,-78.67820041,19199177988
2092044.89244132,744126.609379709,1447191,E22F94F7-5056-A20B-FA545DB4CE66A773,Al Baraka Grill,3815 Hillsborough ST ,RALEIGH,NC,27607,35.7941927,-78.68961815,19198385155
2100138.79915373,742539.576464549,1447192,E44F2D89-D2DC-4D78-9831-E9A717E5FD55,The Daily Fare,402 OBERLIN RD,RALEIGH,NC,27605,35.7897601,-78.66234333,19199165151
2054333.53938648,747800.613514632,1447193,E55FCDFC-DAFC-4ACC-9AD4-7BF536943048,Cava #117,1017 MARKET CENTER DR,MORRISVILLE,NC,27560,35.80454378,-78.81676023,19192764984
2060703.0263194,716076.427619293,1447194,EA98F64C-DCF7-1650-FF60578B76039950,Jordan Oaks,10820 Penny RD ,CARY,NC,27518,35.71735337,-78.79549961,19193878250
2137617.78915623,801775.117113963,1447195,FD649227-589A-4F8F-9EF9-8F684BCA61D0,Domino's 9020,2114 S MAIN ST,WAKE FOREST,NC,27587,35.95207529,-78.5350345,19195620330
2096307.08634473,742476.306906044,1447196,55392CA4-5056-A20F-9E2F7657A5595E10,"Meat &amp; Bite",2908 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.78962141,-78.67526404,12017098417
2122346.94666648,742056.625986874,1447197,543C9B0C-5056-A20B-FA04D8836DA1D261,The Butcher's Mexican Grill,3110-116 New Bern AVE ,RALEIGH,NC,27610,35.78820277,-78.58746753,19842005884
2060689.79570282,738903.793053716,1447198,61F4EF3B-FF6F-3582-FDD84A88E539A04C,Seoul Garden,815 W CHATHAM ST ,CARY,NC,27511,35.78006758,-78.79538567,19192346002
2122560.31533423,742169.029305384,1447199,646DD803-B6F2-4AB6-E3E55D9600914B95,"Sinbad's Pizza &amp; Seafood",3110  New Bern AVE ,RALEIGH,NC,27610,35.78850913,-78.58674652,19192316456
2045726.39715198,752727.976363301,1447200,6573E513-5056-A20F-9E84AA97F767B345,SISTER LIU'S KITCHEN,3524 DAVIS DR ,MORRISVILLE,NC,27560,35.81812076,-78.84576194,19199494233
2134000.18812373,718838.224261045,1447201,66E35B96-5056-A20B-FABA74EBA33677F6,"Angie Dominican Cakes &amp; Cafe",6109 Rock Quarry  RD ,RALEIGH,NC,27610,35.72427564,-78.5485314,19193970478
2122516.37021215,791997.980828375,1447202,6833ED3B-5A43-425F-8FB6-592204838D05,Brixx Bedford,1540 DUNN RD,RALEIGH,NC,27614,35.92539994,-78.58619433,
2120817.84998715,754076.680686876,1447203,75066860-5056-A20F-9E9F543FA34DF954,IHOP #4408,3009 Capital BLVD ,RALEIGH,NC,27604-3333,35.82124227,-78.59245693,19843023055
2107261.18254673,759527.984416798,1447204,765BF83E-B1C1-F801-BC9E0EE9AE3A9951,Another Broken Egg,160 Park at North Hills ST ,RALEIGH,NC,27609,35.83636262,-78.63811885,19198812571
2081118.01731348,752123.372585624,1447205,7B56A6EB-D48B-D61F-A7AD4EE514135E41,NCMA Sip Coffee Bar,2110 BLUE RIDGE RD ,RALEIGH,NC,27607,35.81625023,-78.72638982,19196960236
2104745.71546482,741831.912197471,1447206,078EC9DF-4B8F-4B68-9D62-52B48B36997E,"Dogwood Bar &amp; Eatery",610 GLENWOOD AVE,RALEIGH,NC,27603,35.78777191,-78.64681795,19199773714
2066046.30434673,787755.841674879,1447207,09C3CD5F-5056-A20B-FACF78CA809F41FE,Poke Bros,7870 Alexander Promenade PL ,RALEIGH,NC,27617,35.91424375,-78.77695631,19197972322
2124118.63472414,763633.769512296,1447208,0B856CB6-976A-4603-2C40BBFD725556B0,Chick-fil-A #868,4621 Capital  BLVD ,RALEIGH,NC,27604,35.84746002,-78.58118683,19198502175
2054918.51787531,749069.546344221,1447209,11734C83-F989-9D05-A4E1CB2414E32EE7,Another Broken Egg,1211 MARKET CENTER  DR ,MORRISVILLE,NC,27560,35.8080269,-78.81477941,19194651079
2064184.31889749,733639.289147049,1447210,36931FC0-5E09-480A-84EB-A51081BEB4FC,Shanghai Alley,1148 KILDAIRE FARM RD,CARY,NC,27511,35.76558405,-78.78364268,19193802900
2060816.88862447,755774.839692131,1447211,D21DA0F3-D6A3-125C-63505F19DC291ACE,Take 5 Cafe,4025 Centregreen  WAY ,CARY,NC,27513,35.82641623,-78.79483963,19198185420
2066009.94549556,723798.13953805,1447212,B5DB59C0-57F8-4DB9-82C6-00A199267959,Capriotti's,302 COLONADES WAY,CARY,NC,27518,35.73853619,-78.77756307,19199328882
2151842.56812131,744948.213707626,1447213,ED4CC072-5056-A20F-9EB5C4404A8A0459,Cake Town Bakery,903  N Smithfield RD ,Knightdale,NC,27545,35.79576936,-78.48796476,19193738226
2045499.00653064,753816.65791297,1447214,A0960C12-4DF7-445D-9705-68FD639A618D,Thai's Noodle,4101 GRACE PARK DR ,MORRISVILLE,NC,27560,35.82111262,-78.84652326,19193088608
2101133.94578548,740328.339745298,1447215,1E18283D-5056-A20F-9E59A208BB3C3E37,CHEENI@YMCA,1603 HILLSBOROUGH ST ,RALEIGH,NC,27605,35.78367588,-78.65901345,19187204337
2124409.71485065,745359.31951271,1447216,9993570E-E506-49A2-BD16-73975C59D980,"Wok &amp; Fry",3587 MAITLAND DR,RALEIGH,NC,27610,35.79725239,-78.58046526,19842005009
2123727.02199031,772985.766884387,1447217,BC89F319-5056-A20F-9E6F483936F49FC7,Pho Super 9,6401 Triangle Plantation DR ,RALEIGH,NC,27616,35.87315637,-78.58237548,19198781599
2037601.3264599,726841.789946795,1447218,7147F58C-CD4B-4233-BF0C-62459E422F09,Tropical Smoothie Cafe,1264 W WILLIAMS ST,APEX,NC,27502,35.74703535,-78.87327975,19193552522
2137013.30873789,774191.568934709,1447219,52F8F9B1-0E42-B749-A3C0D02D10D7E295,"NY Bagel Cafe &amp; Deli",7500 Ramble  Way,RALEIGH,NC,27616,35.87630713,-78.537511,19842002603
2036281.98296998,731431.511082292,1447220,289451DF-5056-A20B-FA75AAD1B8BD2A70,MEZZA LUNA PIZZERIA,1763 W WILLIAMS ST ,APEX,NC,27523,35.75964934,-78.87770701,19193036686
2069124.92318948,742821.160218969,1447221,3D80D577-E350-468F-8DCD-AD67E118373A,El Quetzal,740 E CHATHAM ST,CARY,NC,27511,35.79077863,-78.76691591,
2114505.41051231,759975.069480628,1447222,BABC93C4-AC36-F870-DAE1518ADD6B3517,Wendy's,4105 Wake Forest RD ,RALEIGH,NC,27609,35.83751586,-78.61367241,19198729270
2094110.8138344,783030.534196377,1447223,F33F4BA4-5056-A20F-9EED02570FA4C8DA,Chai's Asian Bistro,8347 CREEDMOOR  RD ,RALEIGH,NC,27613,35.90105252,-78.68223183,19193413715
2090284.97010815,734128.077539548,1447224,89FA75AE-5056-A20F-9E232CCB6C98FEA9,Dharani Express,3281 Avent Ferry RD ,RALEIGH,NC,27606,35.76673883,-78.69565606,19198217991
2098951.90421781,757440.882291794,1447225,78660EA4-51D5-4C7E-8B00-F17B5741B7A8,Sushi Mon,3700 GLENWOOD AVE,RALEIGH,NC,27612-5506,35.83070885,-78.66617641,19198031000
2111792.70530781,781029.759326547,1447226,6B400A64-5056-A20B-FA45F7869E61B3DF,"Bongiorno &amp; Son",8450-106 HONEYCUTT RD ,RALEIGH,NC,27615,35.89538596,-78.62255458,13106258489
2055640.56958081,748109.688683882,1447227,FA7F440C-5056-A20F-9EE231ABC54B9AE3,Wendys,2007 NW CARY PKY ,MORRISVILLE,NC,27560-5908,35.80538619,-78.81235031,19194651979
2056149.85399531,740531.221557379,1447228,BFEFE5F6-5056-A20F-9EC5D019627B8DC1,Wendy's,1213 NW MAYNARD RD ,CARY,NC,27513-8720,35.78456335,-78.81068148,19194680919
2105167.08010764,774678.819272548,1447229,F73C5757-5056-A20F-9EA605E5A3DA86FE,Wendy's,7200 Six Forks RD ,RALEIGH,NC,27615,35.87800592,-78.64500114,19196768933
2032971.21236056,723573.381129295,1447230,6A371C39-5056-A20F-9E6E4E67B357E06E,Raleigh Cheesy,1460 Chapel Ridge RD ,APEX,NC,27502,35.73807119,-78.88889601,
2100646.38770548,712684.090243876,1447231,467F5FFC-AAD3-4D44-8BFE-77CD67BE09B7,ParTee Shack,5300 FAYETTEVILLE RD,RALEIGH,NC,27603,35.70773302,-78.66097562,19196702980
2079475.24205573,679081.678446218,1447232,5C87A404-5056-A20B-FAD57B316221E302,"Tios Pizza Empanadas &amp; Wings",2916 N Main St,FUQUAY-VARINA,NC,27526,35.61559182,-78.7325945,19197620095
2028596.3385644,755164.583694801,1447233,16D6C021-4AAB-427D-B77A-2077882D25D5,Tropical Smoothie NC 90,337 SEMBLER LN,CARY,NC,27519,35.82487418,-78.90353469,19193772320
2139071.85481764,815431.268607378,1447234,EBA0384C-5056-A20F-9E5008F649306D9A,Jersey Mike's Subs #3157 ,1009 Stadium DR ,WAKE FOREST,NC,27587,35.98957106,-78.52990327,19192770623
2113465.29973164,739157.1472058,1447235,2F324934-C383-BC1C-1C6EA46F7BC3EAFF,Church's Chicken,1401 NEW BERN AVE ,RALEIGH,NC,27610,35.78033482,-78.61745225,19198212220
2045306.73493357,754114.293472543,1447236,0AD3D125-5056-A20B-FA26EE36661AE097,"Empanadas &amp; More",2107 Grace Park  DR ,RALEIGH,NC,27560,35.82193112,-78.84717028,19195358080
2125330.88886131,745675.007201552,1447237,F647B2FD-AD65-B86C-1DF3C8AE722FC018,Wendy's #11554,3701 NEW BERN AVE ,RALEIGH,NC,27610,35.79810894,-78.57735438,19192506034
2086319.7467394,767958.955087632,1447238,FC67611D-014E-697B-D316350A6BEDC99C,Wendy's,6611 GLENWOOD AVE ,RALEIGH,NC,27612,35.85971365,-78.7086878,19197281065
2068782.53345431,757313.109909549,1447239,0015716D-DC48-2748-F5ED081DDE72447F,Wendy's,1809 N HARRISON AVE ,CARY,NC,27513,35.83059406,-78.76795619,19196770039
2028596.3385644,755164.583694801,1447240,E2B22ED1-E288-48AD-9729-DC1A502F2581,Mirchi's Indian Kitchen,328 SEMBLER LN,CARY,NC,27519,35.82487418,-78.90353469,19196503007
2112407.20178223,754071.373610884,1447241,F83C369F-5056-A20F-9EAA374952246361,Torchy's Taco #91,1110 Mercantile DR ,RALEIGH,NC,27609,35.82131925,-78.62082753,19194391177
2138031.90446973,806152.746153966,1447242,C73B054A-285E-4796-8668-0EE8A1F301C5,Wegmans #145 Main Kitchen,11051 LIGON MILL RD ,WAKE FOREST,NC,27587,35.96409572,-78.53356587,
2117229.35060248,712095.255791634,1447243,E2965DFE-32E6-494E-86E0-87775AD318CD,Aristotle Spirits,105 RAND MILL RD,GARNER,NC,27529,35.70594688,-78.60512483,
2138031.90446973,806152.746153966,1447244,F5EA1CEB-5056-A20B-FA91DFEB850BFDBF,Wegmans #145 Coffee Subs Pizza,11051 Ligon Mill RD ,WAKE FOREST,NC,27587,35.96409572,-78.53356587,19195753800
2106974.00529957,736976.218824878,1447245,B6DA233B-1A59-4760-8137-D164224BF574,Element Gastropub,421 FAYETTEVILLE ST,RALEIGH,NC,27601,35.77440995,-78.63936414,18337568273
2100757.17915057,742617.103868544,1447246,87539965-DDA6-42B4-8054-17538F7FC558,Cape Fear Seafood Company,2018 CLARK AVE,RALEIGH,NC,27605,35.7899673,-78.66025735,19842005455
2046427.75106423,735177.029509887,1447247,05D8C75F-B04B-6B00-61E067885941ECB9,Pleasant Grove Church,1528 Davis DR ,CARY,NC,27519,35.76990031,-78.84348956,19193635198
2136932.8974814,801918.257575721,1447248,08A92292-C42A-B9BC-C7382C93DDB9881E,Hibachi Japan,11216 CAPITAL BLVD ,WAKE FOREST,NC,27587,35.9524773,-78.53734624,19195568882
2081306.10092682,781429.63123022,1447249,12597EB0-5056-A20B-FA524E13EE392FF4,Pita Bowl,9101 LEESVILLE  RD ,RALEIGH,NC,27613,35.8967595,-78.72548207,19198481211
2042379.44420023,760013.661923125,1447250,F456574F-D4DD-5FB3-5D56A0D567846B92,Wendy's,4023 Davis DR ,MORRISVILLE,NC,27560,35.83815015,-78.85701601,19194603966
2108140.40683815,707636.12133722,1447251,EA909B9E-D7B6-43C6-BD82-9324A5E8ECC1,Lorraine's Coffee House,101 TIMBER POINTE LN,GARNER,NC,27529,35.69379154,-78.63579484,19197147990
2098099.0558579,742020.003684804,1447252,2880AA97-F309-3300-68E2562786209575,Wok Haus,2526 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.78835156,-78.6692269,19194348679
2151220.08478624,746422.104132548,1447253,2CE00DE3-FA6C-1BF1-E2E16E2095338197,Panaderia La Loma,7039 Knightdale  BLVD ,KNIGHTDALE,NC,27525,35.7998273,-78.4900383,19192954252
2109372.24492565,714736.23771438,1447254,E31AAA16-D6D1-42A5-96EA-C0F0400D973F,The Grand Marquise Ballroom,205 NEW FIDELITY CT,GARNER,NC,27529,35.71328555,-78.63155743,
2065566.6032064,741794.207548469,1447255,2610CF08-41DF-45CF-884B-6C9F23782BF1,"Scratch Kitchen &amp; Taproom Cary",160 E CEDAR ST,CARY,NC,27511,35.78797966,-78.77892197,
2124495.1231444,764669.817308962,1447256,BEB7E8FF-A5F8-4E21-A36E6C1358AF3C30,Wendy's #1341,4750 Capital BLVD ,RALEIGH,NC,27616,35.85030189,-78.57990167,19199769228
